Date,Open,High,Low,Close
29/10/2007,1540.98,1536.92,1544.67,1536.43
26/10/2007,1535.28,1522.17,1535.53,1520.18
25/10/2007,1514.40,1516.15,1523.24,1500.46
24/10/2007,1515.88,1516.61,1517.23,1489.56
23/10/2007,1519.59,1509.30,1520.01,1503.61
22/10/2007,1506.33,1497.79,1508.06,1490.40
19/10/2007,1500.63,1540.00,1540.00,1500.26
18/10/2007,1540.08,1539.29,1542.79,1531.76
17/10/2007,1541.24,1544.44,1550.66,1526.01
16/10/2007,1538.53,1547.81,1547.81,1536.29
15/10/2007,1548.71,1562.25,1564.74,1540.81
12/10/2007,1561.80,1555.41,1563.03,1554.09
11/10/2007,1554.41,1564.72,1576.09,1546.72
10/10/2007,1562.47,1564.98,1565.42,1555.46
09/10/2007,1565.15,1553.18,1565.26,1551.82
08/10/2007,1552.58,1556.51,1556.51,1549.00
05/10/2007,1557.59,1543.84,1561.91,1543.84
04/10/2007,1542.84,1539.91,1544.02,1537.63
03/10/2007,1539.59,1545.80,1545.84,1536.34
02/10/2007,1546.63,1546.96,1548.01,1540.37
01/10/2007,1547.04,1527.29,1549.02,1527.25
28/09/2007,1526.80,1531.20,1533.70,1522.00
27/09/2007,1531.38,1527.32,1532.46,1525.81
26/09/2007,1525.42,1518.62,1529.39,1518.62
25/09/2007,1517.21,1516.34,1518.27,1507.13
24/09/2007,1517.73,1525.75,1530.18,1516.15
21/09/2007,1525.75,1518.75,1530.89,1518.75
20/09/2007,1518.75,1528.69,1529.14,1516.42
19/09/2007,1529.03,1519.75,1538.74,1519.75
18/09/2007,1519.78,1476.63,1519.89,1476.63
17/09/2007,1476.65,1484.24,1484.24,1471.82
14/09/2007,1484.25,1483.95,1485.99,1473.18
13/09/2007,1483.95,1471.47,1489.58,1471.47
12/09/2007,1471.56,1471.10,1479.50,1465.75
11/09/2007,1471.49,1451.69,1472.48,1451.69
10/09/2007,1451.70,1453.50,1462.25,1439.29
07/09/2007,1453.55,1478.55,1478.55,1449.07
06/09/2007,1478.55,1472.03,1481.49,1467.41
05/09/2007,1472.29,1488.76,1488.76,1466.34
04/09/2007,1489.42,1473.96,1496.40,1472.15
31/08/2007,1473.99,1457.61,1481.47,1457.61
30/08/2007,1457.64,1463.67,1468.43,1451.25
29/08/2007,1463.76,1432.01,1463.76,1432.01
28/08/2007,1432.36,1466.72,1466.72,1432.01
27/08/2007,1466.79,1479.36,1479.36,1465.98
24/08/2007,1479.37,1462.34,1479.40,1460.54
23/08/2007,1462.50,1464.05,1472.06,1453.88
22/08/2007,1464.07,1447.03,1464.86,1447.03
21/08/2007,1447.12,1445.55,1455.32,1439.76
20/08/2007,1445.55,1445.94,1451.75,1430.54
17/08/2007,1445.94,1411.26,1450.33,1411.26
16/08/2007,1411.27,1406.64,1415.97,1370.60
15/08/2007,1406.70,1426.15,1440.78,1404.36
14/08/2007,1426.54,1452.87,1456.74,1426.20
13/08/2007,1452.92,1453.42,1466.29,1451.54
10/08/2007,1453.64,1453.09,1462.02,1429.74
09/08/2007,1453.09,1497.21,1497.21,1453.09
08/08/2007,1497.49,1476.22,1503.89,1476.22
07/08/2007,1476.71,1467.62,1488.30,1455.80
06/08/2007,1467.67,1433.04,1467.67,1427.39
03/08/2007,1433.06,1472.18,1473.23,1432.80
02/08/2007,1472.20,1465.46,1476.43,1460.58
01/08/2007,1465.81,1455.18,1468.38,1439.59
31/07/2007,1455.27,1473.90,1488.30,1454.25
30/07/2007,1473.91,1458.93,1477.88,1454.32
27/07/2007,1458.95,1482.44,1488.53,1458.95
26/07/2007,1482.66,1518.09,1518.09,1465.30
25/07/2007,1518.09,1511.03,1524.31,1503.73
24/07/2007,1511.04,1541.57,1541.57,1508.62
23/07/2007,1541.57,1534.06,1547.23,1534.06
20/07/2007,1534.10,1553.19,1553.19,1529.20
19/07/2007,1553.08,1546.13,1555.20,1546.13
18/07/2007,1546.17,1549.20,1549.20,1533.67
17/07/2007,1549.37,1549.52,1555.32,1547.74
16/07/2007,1549.52,1552.50,1555.90,1546.69
13/07/2007,1552.50,1547.68,1555.10,1544.85
12/07/2007,1547.70,1518.74,1547.92,1518.74
11/07/2007,1518.76,1509.93,1519.34,1506.10
10/07/2007,1510.12,1531.85,1531.85,1510.01
09/07/2007,1531.85,1530.43,1534.26,1527.45
06/07/2007,1530.44,1524.96,1532.40,1520.47
05/07/2007,1525.40,1524.86,1526.57,1517.72
03/07/2007,1524.87,1519.12,1526.01,1519.12
02/07/2007,1519.43,1504.66,1519.45,1504.66
29/06/2007,1503.35,1505.70,1517.53,1493.61
28/06/2007,1505.71,1506.32,1514.84,1503.41
27/06/2007,1506.34,1492.62,1506.80,1484.18
26/06/2007,1492.89,1497.68,1506.12,1490.54
25/06/2007,1497.74,1502.56,1514.29,1492.68
22/06/2007,1502.56,1522.19,1522.19,1500.74
21/06/2007,1522.19,1512.50,1522.90,1504.75
20/06/2007,1512.84,1533.68,1537.32,1512.36
19/06/2007,1533.70,1531.02,1535.85,1525.67
18/06/2007,1531.05,1532.90,1535.44,1529.31
15/06/2007,1532.91,1522.97,1538.71,1522.97
14/06/2007,1522.97,1515.58,1526.45,1515.58
13/06/2007,1515.67,1492.65,1515.70,1492.65
12/06/2007,1493.00,1509.12,1511.33,1492.97
11/06/2007,1509.12,1507.64,1515.53,1503.35
08/06/2007,1507.67,1490.71,1507.76,1487.41
07/06/2007,1490.72,1517.36,1517.36,1490.37
06/06/2007,1517.38,1530.57,1530.57,1514.13
05/06/2007,1530.95,1539.12,1539.12,1525.62
04/06/2007,1539.18,1536.28,1540.53,1532.31
01/06/2007,1536.34,1530.62,1540.56,1530.62
31/05/2007,1530.62,1530.19,1535.56,1528.26
30/05/2007,1530.23,1517.60,1530.23,1510.06
29/05/2007,1518.11,1515.55,1521.80,1512.02
25/05/2007,1515.73,1507.50,1517.41,1507.50
24/05/2007,1507.51,1522.10,1529.31,1505.18
23/05/2007,1522.28,1524.09,1532.43,1521.90
22/05/2007,1524.12,1525.10,1529.24,1522.05
21/05/2007,1525.10,1522.75,1529.87,1522.71
18/05/2007,1522.75,1512.74,1522.75,1512.74
17/05/2007,1512.75,1514.01,1517.14,1509.29
16/05/2007,1514.14,1500.75,1514.15,1500.75
15/05/2007,1501.19,1503.11,1514.83,1500.43
14/05/2007,1503.15,1505.76,1510.90,1498.34
11/05/2007,1505.85,1491.47,1506.24,1491.47
10/05/2007,1491.47,1512.33,1512.33,1491.42
09/05/2007,1512.58,1507.32,1513.80,1503.77
08/05/2007,1507.72,1509.36,1509.36,1500.66
07/05/2007,1509.48,1505.57,1511.00,1505.54
04/05/2007,1505.62,1502.35,1510.34,1501.80
03/05/2007,1502.39,1495.56,1503.34,1495.56
02/05/2007,1495.92,1486.13,1499.10,1486.13
01/05/2007,1486.30,1482.37,1487.27,1476.70
30/04/2007,1482.37,1494.07,1497.16,1482.29
27/04/2007,1494.07,1494.21,1497.32,1488.67
26/04/2007,1494.25,1495.27,1498.02,1491.17
25/04/2007,1495.42,1480.28,1496.59,1480.28
24/04/2007,1480.41,1480.93,1483.82,1473.74
23/04/2007,1480.93,1484.33,1487.32,1480.19
20/04/2007,1484.35,1470.69,1484.74,1470.69
19/04/2007,1470.73,1472.48,1474.23,1464.47
18/04/2007,1472.50,1471.47,1476.57,1466.41
17/04/2007,1471.48,1468.47,1474.35,1467.15
16/04/2007,1468.33,1452.84,1468.62,1452.84
13/04/2007,1452.85,1447.80,1453.11,1444.15
12/04/2007,1447.80,1438.87,1448.02,1433.91
11/04/2007,1438.87,1448.23,1448.39,1436.15
10/04/2007,1448.39,1444.58,1448.73,1443.99
09/04/2007,1444.61,1443.77,1448.10,1443.28
05/04/2007,1443.76,1438.94,1444.88,1436.67
04/04/2007,1439.37,1437.75,1440.16,1435.08
03/04/2007,1437.77,1424.27,1440.57,1424.27
02/04/2007,1424.55,1420.83,1425.49,1416.37
30/03/2007,1420.86,1422.52,1429.22,1408.90
29/03/2007,1422.53,1417.17,1426.24,1413.27
28/03/2007,1417.23,1428.35,1428.35,1414.07
27/03/2007,1428.61,1437.49,1437.49,1425.54
26/03/2007,1437.50,1436.11,1437.65,1423.28
23/03/2007,1436.11,1434.54,1438.89,1433.21
22/03/2007,1434.54,1435.04,1437.66,1429.88
21/03/2007,1435.04,1410.92,1437.77,1409.75
20/03/2007,1410.94,1402.04,1411.53,1400.70
19/03/2007,1402.06,1386.95,1403.20,1386.95
16/03/2007,1386.95,1392.28,1397.51,1383.63
15/03/2007,1392.28,1387.11,1395.73,1385.16
14/03/2007,1387.17,1377.86,1388.09,1363.98
13/03/2007,1377.95,1406.23,1406.23,1377.71
12/03/2007,1406.60,1402.80,1409.34,1398.40
09/03/2007,1402.84,1401.89,1410.15,1397.30
08/03/2007,1401.89,1391.88,1407.93,1391.88
07/03/2007,1391.97,1395.02,1401.16,1390.64
06/03/2007,1395.41,1374.06,1397.90,1374.06
05/03/2007,1374.12,1387.11,1391.86,1373.97
02/03/2007,1387.17,1403.16,1403.40,1386.87
01/03/2007,1403.17,1406.80,1409.46,1380.87
28/02/2007,1406.82,1398.64,1415.89,1396.65
27/02/2007,1399.04,1449.25,1449.25,1389.42
26/02/2007,1449.37,1451.04,1456.95,1445.48
23/02/2007,1451.19,1456.22,1456.22,1448.36
22/02/2007,1456.38,1457.29,1461.57,1450.51
21/02/2007,1457.63,1459.60,1459.60,1452.02
20/02/2007,1459.68,1455.53,1460.53,1449.20
16/02/2007,1455.54,1456.77,1456.77,1451.57
15/02/2007,1456.81,1455.15,1457.97,1453.19
14/02/2007,1455.30,1443.91,1457.65,1443.91
13/02/2007,1444.26,1433.22,1444.41,1433.22
12/02/2007,1433.37,1438.00,1439.11,1431.44
09/02/2007,1438.06,1448.25,1452.45,1433.44
08/02/2007,1448.31,1449.99,1450.45,1442.81
07/02/2007,1450.02,1447.41,1452.99,1446.44
06/02/2007,1448.00,1446.98,1450.19,1443.40
05/02/2007,1446.99,1448.33,1449.38,1443.85
02/02/2007,1448.39,1445.94,1449.33,1444.49
01/02/2007,1445.94,1437.90,1446.64,1437.90
31/01/2007,1438.24,1428.65,1441.61,1424.78
30/01/2007,1428.82,1420.61,1428.82,1420.61
29/01/2007,1420.62,1422.03,1426.94,1418.46
26/01/2007,1422.18,1423.90,1427.27,1416.96
25/01/2007,1423.90,1440.12,1440.69,1422.34
24/01/2007,1440.13,1427.96,1440.14,1427.96
23/01/2007,1427.99,1422.95,1431.33,1421.66
22/01/2007,1422.95,1430.47,1431.39,1420.40
19/01/2007,1430.50,1426.35,1431.57,1425.19
18/01/2007,1426.37,1430.59,1432.96,1424.21
17/01/2007,1430.62,1431.77,1435.27,1428.57
16/01/2007,1431.90,1430.73,1433.93,1428.62
12/01/2007,1430.73,1423.82,1431.23,1422.58
11/01/2007,1423.82,1414.84,1427.12,1414.84
10/01/2007,1414.85,1408.70,1415.99,1405.32
09/01/2007,1412.11,1412.84,1415.61,1405.42
08/01/2007,1412.84,1409.26,1414.98,1403.97
05/01/2007,1409.71,1418.34,1418.34,1405.75
04/01/2007,1418.34,1416.60,1421.84,1408.43
03/01/2007,1416.60,1418.03,1429.42,1407.86
