Date,Open,High,Low,Close
08/23/2006,"3,793.49","3,793.49","3,753.04","3,758.98"
08/22/2006,"3,788.55","3,797.51","3,754.38","3,792.55"
08/21/2006,"3,789.99","3,790.58","3,765.38","3,777.25"
08/18/2006,"3,798.33","3,807.48","3,781.99","3,791.40"
08/17/2006,"3,792.00","3,801.01","3,779.32","3,800.10"
08/16/2006,"3,767.86","3,798.63","3,765.45","3,791.10"
08/15/2006,"3,712.47","3,773.87","3,706.87","3,766.38"
08/14/2006,"3,690.09","3,720.39","3,690.09","3,719.11"
08/11/2006,"3,682.86","3,698.24","3,659.10","3,675.06"
08/10/2006,"3,686.63","3,686.63","3,638.55","3,675.44"
08/09/2006,"3,674.04","3,712.22","3,651.29","3,707.19"
08/08/2006,"3,672.22","3,684.78","3,654.51","3,668.10"
08/07/2006,"3,707.49","3,707.49","3,654.09","3,658.25"
08/04/2006,"3,677.44","3,729.29","3,677.44","3,718.09"
08/03/2006,"3,695.86","3,703.38","3,647.96","3,667.91"
08/02/2006,"3,655.93","3,696.77","3,655.93","3,696.35"
08/01/2006,"3,687.82","3,696.52","3,632.51","3,640.60"
07/31/2006,"3,708.82","3,711.52","3,688.22","3,691.87"
07/28/2006,"3,671.71","3,711.41","3,659.67","3,710.60"
07/27/2006,"3,649.29","3,681.55","3,649.29","3,681.55"
07/26/2006,"3,635.17","3,647.02","3,625.07","3,640.75"
07/25/2006,"3,639.65","3,651.74","3,621.71","3,631.50"
07/24/2006,"3,559.34","3,633.50","3,559.34","3,632.93"
07/21/2006,"3,580.53","3,590.68","3,546.24","3,557.08"
07/20/2006,"3,593.87","3,612.48","3,580.86","3,589.63"
07/19/2006,"3,497.48","3,585.65","3,497.48","3,585.65"
07/18/2006,"3,491.81","3,516.31","3,475.98","3,492.11"
07/17/2006,"3,512.22","3,518.34","3,462.77","3,498.62"
07/14/2006,"3,545.92","3,552.04","3,508.25","3,508.25"
07/13/2006,"3,617.55","3,617.55","3,552.52","3,562.56"
07/12/2006,"3,632.02","3,662.83","3,622.26","3,630.50"
07/11/2006,"3,656.57","3,656.65","3,609.05","3,617.78"
07/10/2006,"3,645.42","3,671.09","3,621.34","3,666.51"
07/07/2006,"3,657.00","3,670.45","3,627.02","3,651.33"
07/06/2006,"3,624.02","3,665.54","3,624.02","3,662.39"
07/05/2006,"3,656.71","3,656.71","3,607.81","3,618.64"
07/03/2006,"3,648.91","3,662.92","3,639.07","3,662.92"
06/30/2006,"3,592.01","3,655.02","3,592.01","3,648.92"
06/29/2006,"3,519.54","3,583.90","3,519.54","3,582.61"
06/28/2006,"3,503.30","3,526.09","3,484.71","3,506.02"
06/27/2006,"3,540.49","3,555.94","3,500.72","3,506.93"
06/26/2006,"3,554.07","3,566.55","3,528.59","3,534.84"
06/23/2006,"3,545.60","3,564.06","3,530.00","3,550.15"
06/22/2006,"3,542.65","3,571.24","3,523.72","3,544.85"
06/21/2006,"3,519.86","3,526.86","3,476.22","3,526.86"
06/20/2006,"3,474.60","3,514.83","3,453.14","3,514.83"
06/19/2006,"3,469.88","3,520.51","3,469.88","3,490.24"
06/16/2006,"3,508.39","3,544.27","3,459.56","3,463.56"
06/15/2006,"3,423.23","3,496.64","3,423.23","3,493.25"
06/14/2006,"3,410.79","3,433.72","3,379.66","3,414.21"
06/13/2006,"3,476.33","3,476.33","3,392.75","3,408.02"
06/12/2006,"3,519.43","3,528.27","3,477.06","3,480.76"
06/09/2006,"3,470.27","3,531.70","3,470.27","3,520.99"
06/08/2006,"3,556.87","3,556.87","3,462.37","3,462.37"
06/07/2006,"3,536.39","3,575.67","3,512.25","3,562.36"
06/06/2006,"3,598.58","3,598.58","3,519.86","3,529.10"
06/05/2006,"3,636.83","3,638.59","3,592.71","3,604.33"
06/02/2006,"3,656.43","3,688.89","3,622.96","3,636.89"
06/01/2006,"3,634.82","3,652.84","3,595.27","3,648.33"
05/31/2006,"3,581.80","3,641.83","3,542.41","3,637.17"
05/30/2006,"3,677.67","3,683.30","3,581.65","3,590.91"
05/26/2006,"3,647.15","3,699.80","3,646.42","3,699.80"
05/25/2006,"3,579.36","3,635.00","3,555.18","3,635.00"
05/24/2006,"3,617.11","3,617.11","3,542.93","3,574.86"
05/23/2006,"3,541.56","3,637.39","3,541.56","3,620.28"
05/22/2006,"3,622.35","3,622.35","3,527.05","3,539.77"
05/19/2006,"3,608.26","3,638.38","3,601.68","3,625.25"
05/18/2006,"3,607.41","3,649.54","3,558.27","3,606.33"
05/17/2006,"3,734.32","3,750.42","3,605.19","3,605.19"
05/16/2006,"3,711.46","3,750.12","3,692.35","3,730.36"
05/15/2006,"3,746.40","3,746.40","3,680.95","3,711.16"
05/12/2006,"3,829.82","3,829.82","3,750.44","3,750.44"
05/11/2006,"3,864.02","3,894.60","3,836.67","3,837.86"
05/10/2006,"3,883.38","3,889.78","3,863.56","3,863.56"
05/09/2006,"3,879.59","3,890.94","3,866.35","3,890.94"
05/08/2006,"3,877.74","3,897.40","3,872.67","3,877.53"
05/05/2006,"3,845.32","3,874.32","3,836.65","3,874.32"
05/04/2006,"3,822.57","3,843.66","3,806.35","3,843.08"
05/03/2006,"3,865.29","3,879.31","3,817.60","3,821.97"
05/02/2006,"3,839.24","3,864.19","3,830.96","3,862.24"
05/01/2006,"3,839.90","3,865.91","3,833.74","3,839.90"
04/28/2006,"3,865.91","3,865.91","3,833.74","3,839.90"
04/27/2006,"3,889.43","3,889.43","3,832.10","3,865.42"
04/26/2006,"3,873.67","3,892.16","3,873.06","3,887.00"
04/25/2006,"3,864.64","3,888.65","3,860.61","3,871.09"
04/24/2006,"3,884.57","3,884.57","3,858.67","3,862.27"
04/21/2006,"3,863.57","3,892.35","3,863.57","3,888.46"
04/20/2006,"3,820.93","3,878.29","3,820.93","3,860.00"
04/19/2006,"3,778.46","3,825.18","3,778.46","3,820.96"
04/18/2006,"3,779.23","3,779.23","3,749.71","3,770.79"
04/17/2006,"3,779.94","3,787.52","3,755.69","3,779.94"
04/13/2006,"3,777.24","3,787.52","3,755.69","3,779.94"
04/12/2006,"3,786.93","3,791.15","3,753.47","3,776.94"
04/11/2006,"3,840.89","3,843.62","3,781.99","3,788.81"
04/10/2006,"3,822.35","3,843.52","3,813.80","3,843.52"
04/07/2006,"3,860.03","3,874.59","3,822.26","3,823.11"
04/06/2006,"3,866.01","3,879.70","3,848.73","3,861.29"
04/05/2006,"3,853.28","3,865.82","3,835.35","3,863.92"
04/04/2006,"3,875.08","3,875.08","3,843.18","3,850.11"
04/03/2006,"3,859.99","3,881.11","3,857.23","3,878.64"
03/31/2006,"3,872.37","3,872.37","3,840.64","3,853.74"
03/30/2006,"3,835.21","3,881.69","3,835.21","3,874.61"
03/29/2006,"3,811.85","3,830.70","3,799.12","3,826.30"
03/28/2006,"3,829.82","3,846.52","3,799.04","3,811.22"
03/27/2006,"3,872.28","3,872.28","3,826.49","3,827.93"
03/24/2006,"3,859.58","3,875.01","3,853.43","3,870.89"
03/23/2006,"3,869.22","3,878.49","3,850.46","3,860.13"
03/22/2006,"3,840.27","3,872.62","3,827.40","3,868.48"
03/21/2006,"3,842.49","3,848.17","3,811.02","3,848.17"
03/20/2006,"3,833.25","3,863.95","3,833.11","3,842.10"
03/17/2006,"3,840.20","3,874.64","3,820.50","3,832.43"
03/16/2006,"3,844.15","3,847.88","3,822.56","3,839.71"
03/15/2006,"3,834.11","3,853.33","3,834.11","3,842.16"
03/14/2006,"3,823.18","3,833.48","3,808.96","3,833.48"
03/13/2006,"3,801.03","3,827.45","3,801.03","3,824.97"
03/10/2006,"3,754.13","3,798.46","3,741.51","3,798.46"
03/09/2006,"3,736.61","3,765.56","3,736.61","3,757.73"
03/08/2006,"3,745.10","3,757.16","3,702.04","3,727.96"
03/07/2006,"3,751.30","3,751.30","3,719.92","3,745.20"
03/06/2006,"3,737.58","3,766.47","3,737.58","3,754.07"
03/03/2006,"3,763.95","3,774.03","3,715.35","3,733.95"
03/02/2006,"3,807.30","3,820.55","3,745.46","3,763.73"
03/01/2006,"3,775.23","3,806.34","3,772.49","3,806.03"
02/28/2006,"3,840.31","3,840.31","3,769.25","3,774.51"
02/27/2006,"3,828.99","3,840.56","3,819.65","3,840.56"
02/24/2006,"3,812.76","3,826.00","3,805.55","3,826.00"
02/23/2006,"3,819.56","3,831.16","3,796.21","3,813.29"
02/22/2006,"3,778.02","3,818.48","3,771.06","3,818.48"
02/21/2006,"3,767.21","3,800.78","3,767.21","3,779.51"
02/17/2006,"3,757.34","3,777.16","3,749.94","3,767.70"
02/16/2006,"3,730.82","3,756.47","3,730.82","3,756.47"
02/15/2006,"3,733.97","3,749.36","3,720.41","3,729.79"
02/14/2006,"3,728.16","3,744.66","3,707.25","3,734.48"
02/13/2006,"3,696.09","3,727.46","3,684.83","3,727.46"
02/10/2006,"3,725.18","3,735.14","3,692.63","3,695.63"
02/09/2006,"3,672.34","3,726.81","3,672.34","3,726.81"
02/08/2006,"3,680.05","3,680.05","3,637.93","3,671.37"
02/07/2006,"3,682.97","3,698.63","3,656.20","3,680.80"
02/06/2006,"3,678.87","3,704.17","3,672.53","3,682.32"
02/03/2006,"3,677.05","3,696.00","3,652.76","3,678.48"
02/02/2006,"3,728.92","3,745.14","3,677.05","3,677.05"
02/01/2006,"3,686.16","3,728.80","3,674.89","3,728.34"
01/31/2006,"3,676.71","3,707.63","3,671.67","3,691.41"
01/30/2006,"3,684.38","3,685.65","3,664.45","3,677.52"
01/27/2006,"3,643.35","3,685.48","3,643.35","3,685.48"
01/26/2006,"3,578.92","3,641.42","3,577.98","3,641.42"
01/25/2006,"3,532.72","3,578.00","3,532.72","3,578.00"
01/24/2006,"3,544.78","3,553.16","3,526.37","3,532.68"
01/23/2006,"3,550.24","3,550.24","3,515.07","3,544.31"
01/20/2006,"3,593.16","3,612.37","3,550.80","3,550.80"
01/19/2006,"3,572.19","3,597.34","3,572.19","3,593.22"
01/18/2006,"3,609.34","3,609.34","3,550.16","3,570.17"
01/17/2006,"3,639.57","3,639.57","3,606.54","3,610.07"
01/13/2006,"3,670.27","3,670.27","3,618.06","3,629.25"
01/12/2006,"3,667.16","3,676.00","3,656.99","3,670.20"
01/11/2006,"3,645.73","3,674.31","3,645.73","3,668.61"
01/10/2006,"3,671.23","3,671.23","3,638.77","3,644.94"
01/09/2006,"3,667.10","3,685.99","3,667.10","3,671.78"
01/06/2006,"3,650.54","3,666.99","3,647.66","3,666.99"
01/05/2006,"3,652.19","3,661.65","3,643.17","3,650.24"
01/04/2006,"3,615.23","3,652.46","3,615.23","3,652.46"
01/03/2006,"3,604.08","3,638.42","3,601.84","3,614.34"
12/30/2005,"3,616.09","3,616.09","3,572.16","3,578.93"
12/29/2005,"3,606.84","3,621.89","3,606.84","3,616.33"
12/28/2005,"3,611.49","3,615.39","3,601.65","3,605.12"
12/27/2005,"3,599.47","3,619.61","3,599.47","3,612.21"
12/23/2005,"3,593.16","3,607.94","3,593.16","3,599.47"
12/22/2005,"3,591.61","3,600.10","3,586.32","3,591.02"
12/21/2005,"3,562.25","3,593.58","3,562.25","3,591.94"
12/20/2005,"3,550.80","3,565.25","3,537.46","3,561.11"
12/19/2005,"3,554.74","3,560.98","3,546.38","3,551.10"
12/16/2005,"3,522.42","3,566.64","3,522.42","3,556.76"
12/15/2005,"3,520.51","3,526.74","3,510.40","3,522.30"
12/14/2005,"3,529.45","3,537.46","3,510.71","3,519.12"
12/13/2005,"3,514.30","3,532.51","3,507.55","3,528.34"
12/12/2005,"3,501.33","3,532.38","3,501.33","3,514.07"
12/09/2005,"3,509.92","3,509.92","3,488.89","3,500.80"
12/08/2005,"3,501.54","3,510.38","3,477.77","3,510.38"
12/07/2005,"3,517.33","3,530.71","3,495.71","3,505.34"
12/06/2005,"3,499.61","3,523.94","3,497.43","3,516.84"
12/05/2005,"3,519.90","3,521.32","3,490.27","3,499.40"
12/02/2005,"3,502.94","3,521.05","3,502.94","3,519.66"
12/01/2005,"3,448.23","3,501.54","3,448.23","3,501.54"
11/30/2005,"3,462.55","3,462.55","3,439.68","3,447.07"
11/29/2005,"3,452.18","3,476.79","3,438.91","3,463.67"
11/28/2005,"3,467.64","3,493.40","3,452.46","3,453.11"
11/25/2005,"3,459.85","3,468.63","3,457.00","3,466.08"
11/23/2005,"3,453.13","3,471.43","3,453.13","3,471.43"
11/22/2005,"3,451.97","3,457.13","3,443.82","3,450.51"
11/21/2005,"3,428.25","3,456.53","3,426.95","3,450.01"
11/18/2005,"3,407.88","3,447.66","3,407.88","3,427.18"
11/17/2005,"3,393.12","3,419.64","3,393.12","3,404.12"
11/16/2005,"3,413.33","3,413.33","3,380.83","3,391.59"
11/15/2005,"3,412.24","3,419.91","3,397.45","3,413.96"
11/14/2005,"3,405.94","3,426.51","3,396.70","3,412.19"
11/11/2005,"3,361.43","3,407.64","3,361.43","3,406.23"
11/10/2005,"3,358.25","3,381.06","3,353.08","3,361.05"
11/09/2005,"3,361.92","3,368.86","3,351.22","3,355.77"
11/08/2005,"3,364.26","3,380.86","3,350.95","3,361.75"
11/07/2005,"3,355.00","3,372.34","3,340.34","3,362.83"
11/04/2005,"3,361.01","3,364.71","3,343.86","3,355.28"
11/03/2005,"3,322.52","3,363.60","3,322.52","3,361.64"
11/02/2005,"3,312.48","3,328.88","3,288.07","3,320.62"
11/01/2005,"3,320.21","3,326.84","3,305.42","3,312.45"
10/31/2005,"3,250.10","3,320.15","3,250.10","3,320.15"
10/28/2005,"3,240.31","3,259.63","3,212.07","3,245.98"
10/27/2005,"3,302.12","3,302.12","3,237.53","3,241.14"
10/26/2005,"3,291.80","3,316.32","3,285.75","3,304.27"
10/25/2005,"3,310.84","3,324.13","3,292.52","3,292.52"
10/24/2005,"3,271.03","3,310.13","3,267.51","3,310.13"
10/21/2005,"3,283.42","3,288.77","3,264.92","3,271.05"
10/20/2005,"3,285.27","3,329.92","3,276.61","3,284.78"
10/19/2005,"3,330.00","3,330.00","3,272.21","3,279.61"
10/18/2005,"3,356.73","3,363.54","3,330.14","3,334.79"
10/17/2005,"3,349.70","3,368.42","3,349.70","3,356.77"
10/14/2005,"3,334.89","3,359.52","3,316.15","3,349.58"
10/13/2005,"3,360.15","3,361.28","3,318.37","3,331.42"
10/12/2005,"3,384.89","3,384.89","3,350.07","3,359.85"
10/11/2005,"3,380.80","3,405.63","3,380.80","3,387.46"
10/10/2005,"3,374.92","3,400.78","3,373.58","3,381.17"
10/07/2005,"3,383.36","3,391.60","3,362.63","3,374.10"
10/06/2005,"3,416.82","3,416.82","3,363.12","3,384.15"
10/05/2005,"3,461.18","3,461.18","3,418.84","3,418.84"
10/04/2005,"3,449.03","3,464.24","3,432.47","3,464.23"
10/03/2005,"3,429.45","3,451.34","3,429.45","3,449.34"
09/30/2005,"3,414.77","3,438.76","3,414.77","3,428.51"
09/29/2005,"3,429.60","3,435.20","3,407.03","3,412.75"
09/28/2005,"3,385.25","3,431.14","3,385.25","3,429.42"
09/27/2005,"3,399.01","3,399.06","3,377.90","3,384.24"
09/26/2005,"3,335.00","3,401.02","3,335.00","3,400.93"
09/23/2005,"3,313.96","3,332.32","3,313.96","3,331.55"
09/22/2005,"3,325.87","3,325.87","3,292.44","3,312.26"
09/21/2005,"3,375.30","3,375.30","3,325.49","3,326.78"
09/20/2005,"3,356.55","3,379.42","3,356.55","3,375.79"
09/19/2005,"3,366.39","3,368.48","3,335.48","3,356.28"
09/16/2005,"3,339.38","3,378.23","3,338.38","3,366.57"
09/15/2005,"3,339.05","3,352.08","3,329.54","3,339.02"
09/14/2005,"3,325.71","3,345.29","3,325.71","3,338.99"
09/13/2005,"3,353.61","3,358.04","3,325.26","3,325.55"
09/12/2005,"3,361.10","3,377.46","3,349.70","3,354.64"
09/09/2005,"3,346.90","3,365.98","3,343.10","3,359.65"
09/08/2005,"3,349.72","3,351.67","3,332.58","3,346.63"
09/07/2005,"3,342.17","3,359.95","3,339.49","3,349.46"
09/06/2005,"3,303.42","3,341.80","3,303.42","3,341.80"
09/02/2005,"3,281.13","3,291.77","3,264.20","3,274.42"
09/01/2005,"3,265.10","3,293.10","3,265.10","3,282.29"
08/31/2005,"3,237.61","3,265.23","3,235.34","3,263.78"
08/30/2005,"3,240.80","3,255.43","3,232.93","3,234.10"
08/29/2005,"3,222.52","3,241.49","3,196.65","3,239.96"
08/26/2005,"3,258.45","3,270.27","3,224.10","3,224.10"
08/25/2005,"3,293.69","3,293.69","3,253.53","3,258.52"
08/24/2005,"3,295.98","3,297.57","3,272.23","3,294.25"
08/23/2005,"3,324.01","3,324.01","3,299.28","3,299.28"
08/22/2005,"3,328.84","3,340.12","3,325.27","3,330.44"
08/19/2005,"3,284.35","3,328.17","3,284.35","3,328.17"
08/18/2005,"3,298.45","3,300.83","3,270.10","3,283.84"
08/17/2005,"3,307.15","3,307.15","3,278.01","3,298.20"
08/16/2005,"3,328.96","3,343.35","3,302.18","3,307.42"
08/15/2005,"3,334.34","3,340.27","3,323.06","3,326.34"
08/12/2005,"3,354.49","3,356.66","3,328.09","3,334.15"
08/11/2005,"3,367.38","3,367.38","3,338.53","3,354.16"
08/10/2005,"3,331.35","3,370.84","3,331.35","3,370.84"
08/09/2005,"3,292.08","3,331.29","3,289.21","3,331.29"
08/08/2005,"3,281.13","3,307.45","3,281.13","3,292.41"
08/05/2005,"3,309.74","3,310.83","3,280.49","3,280.49"
08/04/2005,"3,343.57","3,343.57","3,305.42","3,310.62"
08/03/2005,"3,349.39","3,351.28","3,329.44","3,343.63"
08/02/2005,"3,320.44","3,349.91","3,318.74","3,349.91"
08/01/2005,"3,326.17","3,339.22","3,312.88","3,320.44"
07/29/2005,"3,332.91","3,346.56","3,314.45","3,326.51"
07/28/2005,"3,311.09","3,339.27","3,311.09","3,333.05"
07/27/2005,"3,303.18","3,320.01","3,303.18","3,310.84"
07/26/2005,"3,298.41","3,314.00","3,288.84","3,302.98"
07/25/2005,"3,294.85","3,304.01","3,284.85","3,298.27"
07/22/2005,"3,299.57","3,304.76","3,281.45","3,292.92"
07/21/2005,"3,305.00","3,329.67","3,280.51","3,299.92"
07/20/2005,"3,312.96","3,317.02","3,292.31","3,303.88"
07/19/2005,"3,276.58","3,314.06","3,276.58","3,314.06"
07/18/2005,"3,279.16","3,292.26","3,268.82","3,276.49"
07/15/2005,"3,277.24","3,286.64","3,266.04","3,278.71"
07/14/2005,"3,261.39","3,292.08","3,261.39","3,277.20"
07/13/2005,"3,236.34","3,261.50","3,236.34","3,260.67"
07/12/2005,"3,246.20","3,247.94","3,223.75","3,236.33"
07/11/2005,"3,225.33","3,251.39","3,225.33","3,246.40"
07/08/2005,"3,172.00","3,224.59","3,172.00","3,224.59"
07/07/2005,"3,221.83","3,221.83","3,079.89","3,170.06"
07/06/2005,"3,208.43","3,224.11","3,224.11","3,224.11"
07/05/2005,"3,215.20","3,207.91","3,207.91","3,207.91"
07/01/2005,"3,179.38","3,208.61","3,208.61","3,208.61"
06/30/2005,"3,178.58","3,181.54","3,181.54","3,181.54"
06/29/2005,"3,162.15","3,178.56","3,178.56","3,178.56"
06/28/2005,"3,136.42","3,162.00","3,162.00","3,162.00"
06/27/2005,"3,160.65","3,132.50","3,132.50","3,132.50"
06/24/2005,"3,187.67","3,161.00","3,161.00","3,161.00"
06/23/2005,"3,182.06","3,190.80","3,190.80","3,190.80"
06/22/2005,"3,179.61","3,182.08","3,182.08","3,182.08"
06/21/2005,"3,163.04","3,179.62","3,179.62","3,179.62"
06/20/2005,"3,178.01","3,162.14","3,162.14","3,162.14"
06/17/2005,"3,160.55","3,178.48","3,178.48","3,178.48"
06/16/2005,"3,147.88","3,160.09","3,160.09","3,160.09"
06/15/2005,"3,163.11","3,147.55","3,147.55","3,147.55"
06/14/2005,"3,159.09","3,162.86","3,162.86","3,162.86"
06/13/2005,"3,145.04","3,159.83","3,159.83","3,159.83"
06/10/2005,"3,126.26","3,143.85","3,143.85","3,143.85"
06/09/2005,"3,124.24","3,122.93","3,122.93","3,122.93"
06/08/2005,"3,131.08","3,125.59","3,125.59","3,125.59"
06/07/2005,"3,099.99","3,134.82","3,134.82","3,134.82"
06/06/2005,"3,114.04","3,099.20","3,099.20","3,099.20"
06/03/2005,"3,131.38","3,114.27","3,114.27","3,114.27"
06/02/2005,"3,125.64","3,131.03","3,131.03","3,131.03"
06/01/2005,"3,077.86","3,125.88","3,125.88","3,125.88"
05/31/2005,"3,096.46","3,076.70","3,076.70","3,076.70"
05/27/2005,"3,086.69","3,084.00","3,084.00","3,084.00"
05/26/2005,"3,060.04","3,086.08","3,086.08","3,086.08"
05/25/2005,"3,066.57","3,059.84","3,059.84","3,059.84"
05/24/2005,"3,071.55","3,066.55","3,066.55","3,066.55"
05/23/2005,"3,051.53","3,070.98","3,070.98","3,070.98"
05/20/2005,"3,051.87","3,050.45","3,050.45","3,050.45"
05/19/2005,"3,034.88","3,051.79","3,051.79","3,051.79"
05/18/2005,"2,984.63","3,036.30","3,036.30","3,036.30"
05/17/2005,"2,990.13","2,983.84","2,983.84","2,983.84"
05/16/2005,"2,994.27","2,988.16","2,988.16","2,988.16"
05/13/2005,"2,991.71","2,994.52","2,994.52","2,994.52"
05/12/2005,"2,983.04","2,993.09","2,993.09","2,993.09"
05/11/2005,"2,983.09","2,970.50","2,970.50","2,970.50"
05/10/2005,"3,007.31","2,983.42","2,983.42","2,983.42"
05/09/2005,"3,018.05","3,007.10","3,007.10","3,007.10"
05/06/2005,"3,004.26","3,019.26","3,019.26","3,019.26"
05/05/2005,"2,981.64","3,004.52","3,004.52","3,004.52"
05/04/2005,"2,962.47","2,981.04","2,981.04","2,981.04"
05/03/2005,"2,949.35","2,962.59","2,962.59","2,962.59"
05/02/2005,"2,931.97","2,949.09","2,949.09","2,949.09"
04/29/2005,"2,929.21","2,930.10","2,930.10","2,930.10"
04/28/2005,"2,943.29","2,930.87","2,930.87","2,930.87"
04/27/2005,"2,981.82","2,942.62","2,942.62","2,942.62"
04/26/2005,"2,987.27","2,983.22","2,983.22","2,983.22"
04/25/2005,"2,975.37","2,987.05","2,987.05","2,987.05"
04/22/2005,"2,950.35","2,976.39","2,976.39","2,976.39"
04/21/2005,"2,942.95","2,950.34","2,950.34","2,950.34"
04/20/2005,"2,957.92","2,944.33","2,944.33","2,944.33"
04/19/2005,"2,948.38","2,957.37","2,957.37","2,957.37"
04/18/2005,"3,009.93","2,947.79","2,947.79","2,947.79"
04/15/2005,"3,074.21","3,013.79","3,013.79","3,013.79"
04/14/2005,"3,079.88","3,075.33","3,075.33","3,075.33"
04/13/2005,"3,065.92","3,080.54","3,080.54","3,080.54"
04/12/2005,"3,080.42","3,065.18","3,065.18","3,065.18"
04/11/2005,"3,088.47","3,080.60","3,080.60","3,080.60"
04/08/2005,"3,092.07","3,088.92","3,088.92","3,088.92"
04/07/2005,"3,073.40","3,090.72","3,090.72","3,090.72"
04/06/2005,"3,066.05","3,076.23","3,076.23","3,076.23"
04/05/2005,"3,046.56","3,064.07","3,064.07","3,064.07"
04/04/2005,"3,060.00","3,042.17","3,042.17","3,042.17"
04/01/2005,"3,055.18","3,061.11","3,061.11","3,061.11"
03/31/2005,"3,059.10","3,055.73","3,055.73","3,055.73"
03/30/2005,"3,067.30","3,056.25","3,056.25","3,056.25"
03/29/2005,"3,060.02","3,069.35","3,069.35","3,069.35"
03/28/2005,"3,060.67","3,060.67","3,060.67","3,060.67"
03/24/2005,"3,039.55","3,060.67","3,060.67","3,060.67"
03/23/2005,"3,040.66","3,036.85","3,036.85","3,036.85"
03/22/2005,"3,040.55","3,050.44","3,050.44","3,050.44"
03/21/2005,"3,052.39","3,038.14","3,038.14","3,038.14"
03/18/2005,"3,040.38","3,053.54","3,053.54","3,053.54"
03/17/2005,"3,032.84","3,039.80","3,039.80","3,039.80"
03/16/2005,"3,083.33","3,032.13","3,032.13","3,032.13"
03/15/2005,"3,062.77","3,083.73","3,083.73","3,083.73"
03/14/2005,"3,060.06","3,060.72","3,060.72","3,060.72"
03/11/2005,"3,058.37","3,060.36","3,060.36","3,060.36"
03/10/2005,"3,079.01","3,053.66","3,053.66","3,053.66"
03/09/2005,"3,098.91","3,081.99","3,081.99","3,081.99"
03/08/2005,"3,113.82","3,097.34","3,097.34","3,097.34"
03/07/2005,"3,106.98","3,114.54","3,114.54","3,114.54"
03/04/2005,"3,079.93","3,106.86","3,106.86","3,106.86"
03/03/2005,"3,080.71","3,078.11","3,078.11","3,078.11"
03/02/2005,"3,078.89","3,082.71","3,082.71","3,082.71"
03/01/2005,"3,056.45","3,078.44","3,078.44","3,078.44"
02/28/2005,"3,063.85","3,058.32","3,058.32","3,058.32"
02/25/2005,"3,029.07","3,062.72","3,062.72","3,062.72"
02/24/2005,"3,030.17","3,024.80","3,024.80","3,024.80"
02/23/2005,"3,042.65","3,028.08","3,028.08","3,028.08"
02/22/2005,"3,062.99","3,045.24","3,045.24","3,045.24"
02/18/2005,"3,067.26","3,072.04","3,072.04","3,072.04"
02/17/2005,"3,068.79","3,067.34","3,067.34","3,067.34"
02/16/2005,"3,087.30","3,068.55","3,068.55","3,068.55"
02/15/2005,"3,075.20","3,086.95","3,086.95","3,086.95"
02/14/2005,"3,079.93","3,075.76","3,075.76","3,075.76"
02/11/2005,"3,046.36","3,080.08","3,080.08","3,080.08"
02/10/2005,"3,047.97","3,044.00","3,044.00","3,044.00"
02/09/2005,"3,056.37","3,044.36","3,044.36","3,044.36"
02/08/2005,"3,052.01","3,055.89","3,055.89","3,055.89"
02/07/2005,"3,037.21","3,051.97","3,051.97","3,051.97"
02/04/2005,"3,011.58","3,037.13","3,037.13","3,037.13"
02/03/2005,"3,021.94","3,010.39","3,010.39","3,010.39"
02/02/2005,"3,009.08","3,022.35","3,022.35","3,022.35"
02/01/2005,"2,984.63","3,008.85","3,008.85","3,008.85"
01/31/2005,"2,958.07","2,984.59","2,984.59","2,984.59"
01/28/2005,"2,969.91","2,955.89","2,955.89","2,955.89"
01/27/2005,"2,956.32","2,970.81","2,970.81","2,970.81"
01/26/2005,"2,958.31","2,956.43","2,956.43","2,956.43"
01/25/2005,"2,937.66","2,958.61","2,958.61","2,958.61"
01/24/2005,"2,939.68","2,937.83","2,937.83","2,937.83"
01/21/2005,"2,937.27","2,940.87","2,940.87","2,940.87"
01/20/2005,"2,957.55","2,937.71","2,937.71","2,937.71"
01/19/2005,"2,963.91","2,959.90","2,959.90","2,959.90"
01/18/2005,"2,962.28","2,962.43","2,962.43","2,962.43"
01/14/2005,"2,933.58","2,948.22","2,948.22","2,948.22"
01/13/2005,"2,925.60","2,936.32","2,936.32","2,936.32"
01/12/2005,"2,948.89","2,924.01","2,924.01","2,924.01"
01/11/2005,"2,977.14","2,949.29","2,949.29","2,949.29"
01/10/2005,"2,980.30","2,977.21","2,977.21","2,977.21"
01/07/2005,"2,965.54","2,979.82","2,979.82","2,979.82"
01/06/2005,"2,947.44","2,966.24","2,966.24","2,966.24"
01/05/2005,"2,969.00","2,947.19","2,947.19","2,947.19"
01/04/2005,"2,969.78","2,971.12","2,971.12","2,971.12"
01/03/2005,"2,952.29","2,970.02","2,970.02","2,970.02"
12/31/2004,"2,951.24","2,951.24","2,951.24","2,951.24"
12/30/2004,"2,953.90","2,951.24","2,951.24","2,951.24"
12/29/2004,"2,955.23","2,953.15","2,953.15","2,953.15"
12/28/2004,"2,945.28","2,955.11","2,955.11","2,955.11"
12/27/2004,"2,950.36","2,944.16","2,944.16","2,944.16"
12/24/2004,"2,950.92","2,950.92","2,950.92","2,950.92"
12/23/2004,"2,937.37","2,950.92","2,950.92","2,950.92"
12/22/2004,"2,913.99","2,937.74","2,937.74","2,937.74"
12/21/2004,"2,905.91","2,912.80","2,912.80","2,912.80"
